date,year,latitude,longitude,T_mean,T_max,T_min,RH2M,WS2M,Rs,precipitation,ETo_hargreaves
2023-11-13,2023,15.25,76.0,24.01,31.5,17.77,68.58,2.22,15.86,0.0,2.305720273785688
2023-11-14,2023,15.25,76.0,23.73,29.39,19.94,73.03,2.21,13.76,0.0,1.64848222390167
2023-11-15,2023,15.25,76.0,23.92,31.22,18.09,69.07,1.62,16.12,0.0,2.286807981713651
2023-11-16,2023,15.25,76.0,24.26,31.81,17.38,65.13,1.53,16.18,0.0,2.4258779683574327
2023-11-17,2023,15.25,76.0,24.52,31.97,17.99,64.31,1.99,17.58,0.0,2.610394312696194
2023-11-18,2023,15.25,76.0,25.49,32.76,19.25,67.54,2.1,17.95,0.0,2.6802031442656933
2023-11-19,2023,15.25,76.0,25.57,32.58,20.38,69.15,2.6,16.89,0.0,2.4009713962709704
2023-11-20,2023,15.25,76.0,24.72,32.37,18.95,65.51,2.41,16.58,0.0,2.4234945035672735
2023-11-21,2023,15.25,76.0,25.09,32.18,19.08,70.38,2.54,15.33,0.0,2.2331703241782566
2023-11-22,2023,15.25,76.0,25.97,32.5,20.96,70.02,2.53,15.54,0.0,2.1682954805503196
2023-11-23,2023,15.25,76.0,26.38,32.72,21.67,68.37,2.56,16.1,0.0,2.218813122333342
2023-11-24,2023,15.25,76.0,26.49,32.58,21.91,70.26,2.79,11.3,0.05,1.5341023407570833
2023-11-25,2023,15.25,76.0,26.34,32.75,21.66,64.82,3.29,10.96,0.01,1.5118080556910756
2023-11-26,2023,15.25,76.0,25.41,30.56,21.12,67.07,3.31,13.19,0.0,1.643247794702815
2023-11-27,2023,15.25,76.0,26.15,33.28,19.92,62.0,3.02,12.62,0.0,1.9024334020980744
2023-11-28,2023,15.25,76.0,26.46,33.24,21.18,64.95,2.39,16.51,0.9,2.3813330301261892
2023-11-29,2023,15.25,76.0,26.25,33.22,21.05,64.13,2.79,14.58,0.47,2.1025034879924562
2023-11-30,2023,15.25,76.0,26.22,32.08,21.88,66.19,3.31,17.28,0.02,2.2797218479119694
2023-12-01,2023,15.25,76.0,26.44,32.9,21.97,60.51,2.67,16.84,0.09,2.311294498412152
2023-12-02,2023,15.25,76.0,26.19,33.87,19.74,56.11,3.18,18.84,0.0,2.9234383545550604
2023-12-03,2023,15.25,76.0,26.79,34.02,21.35,63.95,4.2,16.26,0.0,2.4217779470986365
2023-12-04,2023,15.25,76.0,26.16,32.63,20.98,62.86,3.52,11.39,0.7,1.6037341220356924
2023-12-05,2023,15.25,76.0,25.84,32.44,20.56,57.4,3.05,10.7,0.31,1.510305274255932
2023-12-06,2023,15.25,76.0,25.44,32.64,19.05,57.75,1.46,14.68,0.0,2.1958843743475938
2023-12-07,2023,15.25,76.0,25.41,32.22,18.81,62.58,1.78,13.63,0.0,2.023869521477544
2023-12-08,2023,15.25,76.0,25.45,31.12,21.16,69.72,1.97,14.39,1.13,1.8431665239783703
2023-12-09,2023,15.25,76.0,24.81,31.12,19.44,67.88,2.44,13.42,0.56,1.8338907945965188
2023-12-10,2023,15.25,76.0,24.69,31.9,19.46,61.54,2.3,16.6,0.11,2.334495324213322
2023-12-11,2023,15.25,76.0,24.33,32.13,17.73,58.0,2.07,16.95,0.0,2.542906587264012
2023-12-12,2023,15.25,76.0,23.62,31.9,16.66,55.44,1.93,18.21,0.0,2.763124940904565
2023-12-13,2023,15.25,76.0,23.21,31.13,17.02,58.3,2.62,17.07,0.0,2.4676001978134923
2023-12-14,2023,15.25,76.0,22.42,30.23,16.17,54.48,2.72,18.78,0.0,2.6577756221737987
2023-12-15,2023,15.25,76.0,22.66,30.11,15.6,60.44,2.27,17.1,0.0,2.473111484195381
2023-12-16,2023,15.25,76.0,24.65,31.35,18.96,67.54,2.64,9.99,0.0,1.4007700100668956
2023-12-17,2023,15.25,76.0,25.16,31.75,20.1,64.84,3.6,8.58,0.0,1.1805993025688721
2023-12-18,2023,15.25,76.0,24.17,29.95,20.05,64.07,3.53,10.92,0.0,1.3532162488943342
2023-12-19,2023,15.25,76.0,23.71,30.44,18.88,53.06,3.27,14.59,0.0,1.9323017243040004
2023-12-20,2023,15.25,76.0,23.52,30.99,17.78,57.05,2.78,14.63,0.0,2.061788186425876
2023-12-21,2023,15.25,76.0,23.24,31.47,17.03,58.15,2.09,16.85,0.0,2.46591926208
2023-12-22,2023,15.25,76.0,22.82,30.72,16.74,53.42,1.82,15.36,0.0,2.189135882252573
2023-12-23,2023,15.25,76.0,23.04,31.51,16.33,49.48,2.54,17.32,0.0,2.586172599123072
2023-12-24,2023,15.25,76.0,22.75,31.78,15.94,54.06,2.78,17.75,0.0,2.688158076224422
2023-12-25,2023,15.25,76.0,24.05,33.1,17.08,48.98,2.63,18.02,0.0,2.83249729607059
2023-12-26,2023,15.25,76.0,23.65,32.9,16.82,53.22,2.55,17.82,0.0,2.779478096133665
2023-12-27,2023,15.25,76.0,23.72,32.69,17.17,56.15,3.09,18.5,0.0,2.8396376831940557
2023-12-28,2023,15.25,76.0,23.61,32.85,16.71,54.03,2.93,19.16,0.0,2.991165889193751
2023-12-29,2023,15.25,76.0,23.33,32.35,15.85,55.59,2.88,19.31,0.0,3.0274080019273484
2023-12-30,2023,15.25,76.0,23.6,32.83,17.05,52.17,2.67,18.52,0.0,2.8581355513680418
2023-12-31,2023,15.25,76.0,22.97,32.03,15.79,56.25,2.68,18.35,0.0,2.829161839707297
2023-01-01,2023,15.5,74.5,23.63,32.35,16.96,58.83,0.6,17.63,0.0,2.6888994023925417
2023-01-02,2023,15.5,74.5,23.64,32.17,16.71,59.78,0.75,17.97,0.0,2.7476446662931013
2023-01-03,2023,15.5,74.5,23.9,31.59,17.19,63.98,0.64,16.94,0.0,2.5154674741548306
2023-01-04,2023,15.5,74.5,23.91,31.13,18.0,67.38,0.56,16.6,0.0,2.354337065766917
2023-01-05,2023,15.5,74.5,23.24,31.11,16.76,61.87,1.18,18.0,0.0,2.6259944679583698
2023-01-06,2023,15.5,74.5,23.62,30.99,17.33,61.6,1.4,16.71,0.0,2.400489956406298
2023-01-07,2023,15.5,74.5,23.53,30.46,18.04,63.97,1.29,12.96,0.0,1.7714104560418993
2023-01-08,2023,15.5,74.5,22.91,30.92,17.17,51.48,1.22,18.62,0.0,2.637667979792795
2023-01-09,2023,15.5,74.5,21.69,31.6,13.86,37.36,1.15,20.77,0.0,3.2418165653367264
2023-01-10,2023,15.5,74.5,22.21,32.55,13.93,39.77,1.09,20.6,0.0,3.337441094438371
2023-01-11,2023,15.5,74.5,22.84,32.85,13.9,44.78,0.57,19.99,0.0,3.3186320235666074
2023-01-12,2023,15.5,74.5,23.48,33.18,15.03,39.47,0.63,20.02,0.0,3.303924204241778
2023-01-13,2023,15.5,74.5,22.98,33.13,14.55,40.94,0.67,19.62,0.0,3.236361889671952
2023-01-14,2023,15.5,74.5,23.06,32.48,14.84,47.29,0.59,19.6,0.0,3.1563977356799993
2023-01-15,2023,15.5,74.5,23.43,33.58,15.65,48.41,0.7,20.23,0.0,3.3142659991998604
2023-01-16,2023,15.5,74.5,23.72,33.53,15.63,52.95,0.49,20.92,0.0,3.4485262775442203
2023-01-17,2023,15.5,74.5,23.27,33.65,14.57,50.62,0.65,21.24,0.0,3.575661509772708
2023-01-18,2023,15.5,74.5,23.62,34.09,14.81,45.03,0.66,21.24,0.0,3.6249842240369725
2023-01-19,2023,15.5,74.5,23.65,33.78,15.09,41.54,0.79,21.04,0.0,3.5380414791251944
2023-01-20,2023,15.5,74.5,23.38,32.91,15.29,41.8,0.82,20.78,0.0,3.3707212320108897
2023-01-21,2023,15.5,74.5,23.33,32.98,14.67,49.4,0.59,19.77,0.0,3.2651079930148272
2023-01-22,2023,15.5,74.5,23.65,32.7,15.91,50.25,0.56,20.29,0.0,3.233850428319435
2023-01-23,2023,15.5,74.5,23.59,33.18,16.32,51.92,0.87,19.98,0.0,3.18645430231911
2023-01-24,2023,15.5,74.5,23.78,31.81,16.87,59.33,0.65,17.73,0.0,2.6739699258610785
2023-01-25,2023,15.5,74.5,24.48,32.07,19.09,59.62,0.75,16.71,0.02,2.388563403035216
2023-01-26,2023,15.5,74.5,25.19,34.17,17.99,54.38,0.7,19.46,0.0,3.1578212200154034
2023-01-27,2023,15.5,74.5,24.71,34.5,17.44,43.6,0.97,21.32,0.0,3.5128193619385795
2023-01-28,2023,15.5,74.5,24.42,34.2,16.35,39.62,0.88,21.81,0.0,3.6507408372973926
2023-01-29,2023,15.5,74.5,24.32,34.03,16.17,49.27,0.77,21.3,0.0,3.5579242077101756
2023-01-30,2023,15.5,74.5,25.03,33.84,17.25,56.74,0.66,19.1,0.0,3.126746221978877
2023-01-31,2023,15.5,74.5,26.13,33.78,19.23,55.43,0.96,16.2,0.0,2.547391606932642
2023-02-01,2023,15.5,74.5,27.17,34.82,20.15,42.59,1.04,15.14,0.0,2.447100573237764
2023-02-02,2023,15.5,74.5,26.64,33.73,21.09,34.24,1.51,17.73,0.0,2.6287199550237292
2023-02-03,2023,15.5,74.5,26.36,34.59,19.05,39.81,1.04,20.04,0.0,3.273710627469037
2023-02-04,2023,15.5,74.5,27.76,36.11,20.68,39.98,0.75,20.95,0.0,3.518347283121589
2023-02-05,2023,15.5,74.5,27.87,36.62,20.82,39.24,0.56,20.73,0.0,3.5313995414459285
2023-02-06,2023,15.5,74.5,26.76,36.65,19.59,37.18,0.8,20.37,0.0,3.5181449092254375
2023-02-07,2023,15.5,74.5,25.81,35.98,17.85,42.39,0.62,18.47,0.0,3.2183989899721115
2023-02-08,2023,15.5,74.5,26.85,37.45,18.53,39.64,0.89,19.49,0.0,3.552072876772534
2023-02-09,2023,15.5,74.5,27.45,37.58,19.22,33.05,1.01,20.71,0.0,3.7681052070825967
2023-02-10,2023,15.5,74.5,27.28,37.56,18.33,36.72,0.87,22.0,0.0,4.081165713518439
2023-02-11,2023,15.5,74.5,27.43,38.19,18.48,26.89,0.87,22.97,0.0,4.328315343525216
2023-02-12,2023,15.5,74.5,27.3,38.55,18.7,26.58,0.96,22.9,0.0,4.317976544332777
2023-02-13,2023,15.5,74.5,26.93,37.69,18.09,20.32,1.46,23.91,0.0,4.443186154289773
2023-02-14,2023,15.5,74.5,26.44,37.65,17.27,20.11,1.28,24.45,0.0,4.582305823772135
2023-02-15,2023,15.5,74.5,26.28,37.52,16.78,17.26,1.34,24.61,0.0,4.636022922971002
2023-02-16,2023,15.5,74.5,26.77,38.16,17.22,15.67,1.51,24.58,0.0,4.704363269118704
2023-02-17,2023,15.5,74.5,27.1,37.92,17.55,21.5,1.3,24.25,0.0,4.611493465197453
2023-02-18,2023,15.5,74.5,27.04,37.79,18.12,26.94,1.06,24.12,0.0,4.501249503320721
2023-02-19,2023,15.5,74.5,26.91,37.3,17.39,31.81,0.99,23.24,0.0,4.3507529437641175
2023-02-20,2023,15.5,74.5,27.6,37.58,18.72,38.4,0.68,23.26,0.0,4.303525756559331
2023-02-21,2023,15.5,74.5,28.03,38.22,19.62,44.73,0.49,23.7,0.0,4.395848076229222
2023-02-22,2023,15.5,74.5,28.17,38.77,19.4,36.09,0.62,23.35,0.0,4.433168085943085
2023-02-23,2023,15.5,74.5,27.66,37.9,19.05,29.47,0.81,23.48,0.0,4.348817676740737
2023-02-24,2023,15.5,74.5,27.55,38.14,18.72,28.57,0.96,23.82,0.0,4.467161569509404
2023-02-25,2023,15.5,74.5,27.69,37.84,18.72,34.89,0.73,23.39,0.0,4.365943404942979
2023-02-26,2023,15.5,74.5,27.83,38.19,19.05,25.25,0.99,23.76,0.0,4.450982337520911
2023-02-27,2023,15.5,74.5,27.5,37.79,18.91,28.04,0.88,23.32,0.0,4.307405340647749
2023-02-28,2023,15.5,74.5,27.14,36.88,18.96,30.35,1.11,23.74,0.0,4.2380959461893495
2023-03-01,2023,15.5,74.5,27.69,37.15,19.53,26.58,1.46,23.19,0.0,4.155350257042403
2023-03-02,2023,15.5,74.5,28.04,37.36,20.01,27.75,1.44,23.34,0.0,4.181992015858171
2023-03-03,2023,15.5,74.5,27.98,37.19,20.07,25.61,1.46,22.49,0.0,3.99765326509513
2023-03-04,2023,15.5,74.5,28.59,37.66,20.88,24.72,1.45,21.31,0.0,3.8000717752160105
2023-03-05,2023,15.5,74.5,28.86,37.93,21.19,24.71,1.4,22.77,0.0,4.079185836290716
2023-03-06,2023,15.5,74.5,28.55,37.81,20.44,26.0,1.04,23.3,0.0,4.223704903425266
2023-03-07,2023,15.5,74.5,28.25,37.22,20.19,24.25,1.37,23.68,0.0,4.222859728955593
2023-03-08,2023,15.5,74.5,28.66,37.22,20.54,27.51,1.26,22.35,0.0,3.979630541593472
2023-03-09,2023,15.5,74.5,28.4,36.24,22.42,28.05,1.18,23.32,0.0,3.758482584952991
2023-03-10,2023,15.5,74.5,28.49,37.59,20.58,30.07,1.01,22.96,0.0,4.113383677815201
2023-03-11,2023,15.5,74.5,28.61,38.06,19.91,30.06,1.01,22.65,0.0,4.202484192796303
2023-03-12,2023,15.5,74.5,29.02,37.9,21.16,28.64,1.39,23.29,0.0,4.186649691830631
2023-03-13,2023,15.5,74.5,29.07,37.83,21.31,30.3,0.89,21.58,0.0,3.8577973858707653
2023-03-14,2023,15.5,74.5,28.45,36.77,20.55,39.01,0.78,21.47,0.0,3.75281542980266
2023-03-15,2023,15.5,74.5,28.85,36.78,23.44,51.3,0.64,17.58,0.01,2.8108419903860256
2023-03-16,2023,15.5,74.5,28.37,34.74,23.53,51.53,0.76,20.29,0.0,2.943287777731745
2023-03-17,2023,15.5,74.5,27.49,35.89,21.7,55.85,0.92,21.66,0.0,3.4676876346051984
2023-03-18,2023,15.5,74.5,26.52,35.72,19.07,56.75,1.1,22.86,0.0,3.8794583694719775
2023-03-19,2023,15.5,74.5,25.58,34.18,19.29,56.9,1.21,24.89,0.0,3.909757237606843
2023-03-20,2023,15.5,74.5,24.38,33.08,16.74,53.81,1.16,25.18,0.0,4.02880573254274
2023-03-21,2023,15.5,74.5,25.06,34.28,16.93,55.29,1.22,26.24,0.0,4.395960041207031
2023-03-22,2023,15.5,74.5,26.79,36.42,18.99,53.41,1.06,25.35,0.0,4.428453906419205
2023-03-23,2023,15.5,74.5,27.05,36.29,18.87,47.89,1.22,24.92,0.0,4.377463764664245
2023-03-24,2023,15.5,74.5,27.58,37.76,19.32,47.95,1.13,26.12,0.0,4.776459741301921
2023-03-25,2023,15.5,74.5,27.61,37.02,19.78,47.81,1.08,23.77,0.0,4.205690538927915
2023-03-26,2023,15.5,74.5,26.96,36.41,19.13,43.87,1.14,26.12,0.0,4.56061192642692
2023-03-27,2023,15.5,74.5,26.62,37.19,18.08,52.13,1.12,27.03,0.0,4.925416291553746
2023-03-28,2023,15.5,74.5,27.41,37.84,18.24,52.51,1.01,26.39,0.0,4.956669157446915
2023-03-29,2023,15.5,74.5,27.38,37.14,19.07,48.68,1.09,26.94,0.0,4.855242134383444
2023-03-30,2023,15.5,74.5,26.61,36.78,18.13,56.08,1.13,27.15,0.0,4.886276336855043
2023-03-31,2023,15.5,74.5,26.56,35.94,19.79,55.23,1.12,26.97,0.0,4.511767861980781
2023-04-01,2023,15.5,74.5,26.8,36.96,18.41,55.69,1.16,27.11,0.0,4.886797380140986
2023-04-02,2023,15.5,74.5,26.17,36.01,17.75,48.47,1.2,27.72,0.0,4.887514707298176
2023-04-03,2023,15.5,74.5,25.96,36.52,17.94,55.05,1.15,27.51,0.0,4.8694370703920695
2023-04-04,2023,15.5,74.5,26.62,37.33,16.98,55.37,0.94,27.11,0.0,5.097746999380757
2023-04-05,2023,15.5,74.5,28.79,39.92,19.7,54.32,0.99,25.53,0.0,5.019056677781325
2023-04-06,2023,15.5,74.5,29.51,40.75,20.34,52.91,0.8,22.28,0.2,4.468663329558593
2023-04-07,2023,15.5,74.5,29.72,38.2,24.36,54.53,0.88,17.49,2.52,2.9014980673292725
2023-04-08,2023,15.5,74.5,30.13,38.13,24.1,51.81,1.02,21.87,0.95,3.684453218449107
2023-04-09,2023,15.5,74.5,30.36,39.14,22.8,43.95,0.82,26.57,0.24,4.8539137818761295
2023-04-10,2023,15.5,74.5,30.35,38.55,22.63,49.87,0.64,24.3,0.48,4.38088745067298
2023-04-11,2023,15.5,74.5,29.69,37.1,22.91,40.8,0.68,25.94,0.06,4.354630781792987
2023-04-12,2023,15.5,74.5,30.17,37.96,23.83,35.18,0.84,26.51,0.0,4.485785742273078
2023-04-13,2023,15.5,74.5,29.44,36.6,23.12,43.33,0.59,22.54,0.02,3.668569455949613
2023-04-14,2023,15.5,74.5,29.54,35.81,24.5,50.19,0.63,19.34,1.57,2.8893757592979146
2023-04-15,2023,15.5,74.5,29.05,35.61,24.16,54.67,0.97,22.52,0.97,3.350184491235072
2023-04-16,2023,15.5,74.5,30.77,39.96,23.64,44.31,0.87,24.44,0.02,4.500050436407504
2023-04-17,2023,15.5,74.5,30.68,39.43,24.01,48.89,0.63,23.6,0.02,4.216040752036704
2023-04-18,2023,15.5,74.5,31.06,41.42,22.84,47.28,0.91,25.27,0.01,4.994241722640942
2023-04-19,2023,15.5,74.5,30.17,40.45,21.99,56.39,1.01,24.09,0.42,4.65918940719468
2023-04-20,2023,15.5,74.5,29.5,38.99,23.03,60.3,1.08,21.92,2.24,3.886924752658553
2023-04-21,2023,15.5,74.5,29.28,38.46,22.02,56.8,1.12,22.49,0.07,4.0286989496342756
2023-04-22,2023,15.5,74.5,29.4,39.17,21.24,48.57,0.93,26.84,0.0,5.03387763081385
2023-04-23,2023,15.5,74.5,28.59,38.41,19.95,51.14,1.09,28.14,0.0,5.263229566491095
2023-04-24,2023,15.5,74.5,28.75,38.94,20.22,54.13,0.99,27.09,0.0,5.11999588182375
2023-04-25,2023,15.5,74.5,28.38,37.8,21.42,59.98,1.25,26.52,0.0,4.651279057160079
2023-04-26,2023,15.5,74.5,29.13,38.14,22.19,53.64,1.02,24.62,0.0,4.330189928957723
2023-04-27,2023,15.5,74.5,29.12,38.22,21.85,54.53,1.04,23.35,0.01,4.159654188139148
2023-04-28,2023,15.5,74.5,28.4,34.42,23.91,56.92,0.69,20.94,0.02,2.9431202713844082
2023-04-29,2023,15.5,74.5,29.74,37.62,23.63,54.68,0.75,20.59,1.68,3.4356774179113625
2023-04-30,2023,15.5,74.5,29.37,36.87,23.39,51.26,1.06,25.09,0.32,4.077551761249287
2023-05-01,2023,15.5,74.5,29.15,37.58,22.54,46.33,1.31,27.5,0.0,4.698726943602246
2023-05-02,2023,15.5,74.5,28.74,37.15,21.23,48.64,1.28,26.29,0.0,4.581170926228551
2023-05-03,2023,15.5,74.5,28.34,36.0,22.34,58.59,1.48,24.0,0.0,3.8406274417457307
2023-05-04,2023,15.5,74.5,28.87,36.7,22.66,54.96,1.25,23.03,0.0,3.779229725215097
2023-05-05,2023,15.5,74.5,28.42,36.25,22.94,54.46,1.36,25.32,0.0,4.006550944833307
2023-05-06,2023,15.5,74.5,29.22,37.35,22.81,53.06,1.27,25.08,0.01,4.219688179922931
2023-05-07,2023,15.5,74.5,28.63,35.0,24.19,58.11,1.43,23.11,0.08,3.3105448447866523
2023-05-08,2023,15.5,74.5,27.68,33.62,24.52,68.95,0.72,17.56,6.08,2.260755847634681
2023-05-09,2023,15.5,74.5,28.57,35.16,23.79,73.37,0.94,15.46,6.05,2.2683748155942953
2023-05-10,2023,15.5,74.5,28.79,34.66,24.91,73.77,0.46,19.63,2.62,2.679805764589833
2023-05-11,2023,15.5,74.5,29.19,34.43,24.91,69.8,0.5,18.43,0.13,2.50747870569614
2023-05-12,2023,15.5,74.5,29.51,37.11,24.64,66.3,1.11,21.51,0.37,3.372209785403176
2023-05-13,2023,15.5,74.5,29.12,36.81,23.87,65.41,1.35,23.04,0.11,3.649182768646559
2023-05-14,2023,15.5,74.5,29.5,36.64,24.54,62.22,1.4,25.89,0.01,3.997365643131706
2023-05-15,2023,15.5,74.5,29.16,36.06,24.77,61.07,1.4,26.16,0.0,3.8734753625839753
2023-05-16,2023,15.5,74.5,29.56,38.52,22.86,56.27,1.16,27.93,0.0,4.912092171324037
2023-05-17,2023,15.5,74.5,30.68,40.14,22.64,52.33,1.02,28.07,0.0,5.3421004160498935
2023-05-18,2023,15.5,74.5,30.62,39.91,22.26,52.15,1.13,27.0,0.0,5.154053273816592
2023-05-19,2023,15.5,74.5,30.51,39.23,22.93,53.43,1.24,24.36,0.0,4.4585754745573505
2023-05-20,2023,15.5,74.5,30.45,38.77,24.51,55.96,1.31,26.1,0.0,4.462575603761868
2023-05-21,2023,15.5,74.5,30.53,39.91,23.76,58.18,1.07,25.49,0.53,4.645804101387199
2023-05-22,2023,15.5,74.5,30.51,39.55,24.22,56.56,1.03,24.62,7.49,4.370027426345803
2023-05-23,2023,15.5,74.5,29.37,38.32,23.52,66.05,0.7,24.45,6.08,4.163548198134666
2023-05-24,2023,15.5,74.5,29.24,37.59,22.93,62.6,1.19,24.52,0.28,4.144219626653522
2023-05-25,2023,15.5,74.5,28.74,36.29,23.96,63.05,1.6,25.1,0.01,3.8491925613315465
2023-05-26,2023,15.5,74.5,28.68,35.87,23.7,63.2,1.65,25.22,0.31,3.83746555107762
2023-05-27,2023,15.5,74.5,28.48,35.75,23.34,64.39,1.68,26.63,1.1,4.074163058309271
2023-05-28,2023,15.5,74.5,29.27,37.92,22.67,60.53,1.41,25.31,1.26,4.365754038468913
2023-05-29,2023,15.5,74.5,30.35,39.13,23.85,59.8,0.95,24.92,0.92,4.40143209193156
2023-05-30,2023,15.5,74.5,29.75,35.59,26.06,60.04,0.87,21.2,0.49,2.9202553727502325
2023-05-31,2023,15.5,74.5,28.35,33.8,24.51,68.03,0.95,23.01,5.75,3.03727545235667
2023-06-01,2023,15.5,74.5,27.35,32.51,24.68,75.03,1.12,7.14,0.93,0.8464958758618617
2023-06-02,2023,15.5,74.5,28.22,34.51,23.97,65.78,1.17,23.56,0.06,3.30316451963562
2023-06-03,2023,15.5,74.5,29.86,38.41,23.96,62.13,1.45,26.29,0.05,4.469578268427637
2023-06-04,2023,15.5,74.5,29.36,36.19,24.88,65.75,1.61,23.73,0.56,3.531757175626973
2023-06-05,2023,15.5,74.5,28.32,34.02,24.61,71.58,1.53,23.35,1.31,3.099980731074616
2023-06-06,2023,15.5,74.5,29.31,36.91,24.4,66.3,1.5,25.14,0.57,3.930927477841535
2023-06-07,2023,15.5,74.5,28.78,35.99,24.77,68.22,1.72,24.54,0.25,3.5930103659271877
2023-06-08,2023,15.5,74.5,28.48,34.36,24.27,71.84,1.5,23.21,1.1,3.201858041180271
2023-06-09,2023,15.5,74.5,27.97,32.95,24.64,75.45,1.7,24.01,1.92,2.9727718746803427
2023-06-10,2023,15.5,74.5,26.16,29.1,24.07,84.86,1.73,17.77,17.2,1.6440578805029193
2023-06-11,2023,15.5,74.5,26.72,31.66,23.76,78.98,1.82,19.02,8.18,2.233403606065097
2023-06-12,2023,15.5,74.5,27.21,32.44,23.6,76.44,1.89,23.85,6.83,2.995101384776748
2023-06-13,2023,15.5,74.5,27.28,32.24,23.67,78.21,1.99,23.37,3.05,2.894149957053205
2023-06-14,2023,15.5,74.5,27.24,31.94,24.04,78.69,2.02,21.57,2.73,2.562418562172698
2023-06-15,2023,15.5,74.5,27.45,32.52,23.97,77.4,1.7,21.65,1.01,2.6881131209005242
2023-06-16,2023,15.5,74.5,27.13,32.09,23.71,79.56,1.76,21.72,2.52,2.6509787588492517
2023-06-17,2023,15.5,74.5,26.62,30.84,23.82,83.0,1.77,19.58,8.48,2.1624585758464807
2023-06-18,2023,15.5,74.5,26.77,31.08,23.93,81.04,1.67,18.12,6.19,2.026477786064493
2023-06-19,2023,15.5,74.5,26.94,31.57,23.51,79.2,1.38,19.66,1.03,2.3433384213266657
2023-06-20,2023,15.5,74.5,27.6,33.16,24.0,75.42,1.65,22.36,0.29,2.8831244427561806
2023-06-21,2023,15.5,74.5,27.55,32.86,24.14,76.0,1.69,21.93,1.36,2.755891813069703
2023-06-22,2023,15.5,74.5,25.7,28.63,23.31,83.75,1.34,17.91,10.36,1.686275996575688
2023-06-23,2023,15.5,74.5,25.78,30.84,22.91,78.14,1.65,15.88,8.73,1.8287835929494536
2023-06-24,2023,15.5,74.5,25.37,29.61,22.71,84.36,1.69,10.81,27.46,1.1503242813353776
2023-06-25,2023,15.5,74.5,25.71,29.86,23.21,83.68,1.67,13.61,10.91,1.4329994715939602
2023-06-26,2023,15.5,74.5,25.78,29.45,23.13,83.85,1.96,16.83,18.61,1.7302859453373274
2023-06-27,2023,15.5,74.5,24.74,28.83,22.55,86.58,1.81,14.52,54.64,1.4525527834144356
2023-06-28,2023,15.5,74.5,24.03,26.47,22.48,89.65,1.73,12.73,17.76,0.9981382879889934
2023-06-29,2023,15.5,74.5,24.13,27.82,21.83,86.81,2.02,12.05,34.46,1.1604149614735253
2023-06-30,2023,15.5,74.5,24.93,28.89,21.5,88.09,2.14,13.4,41.07,1.4606558737860307
2023-07-01,2023,15.5,74.5,24.98,27.72,23.0,89.66,1.79,12.5,21.25,1.0902090721241768
2023-07-02,2023,15.5,74.5,25.12,27.65,23.29,90.39,2.14,11.33,22.64,0.9528419448932511
2023-07-03,2023,15.5,74.5,25.27,27.49,24.24,92.84,2.28,14.12,34.35,1.0288196442755173
2023-07-04,2023,15.5,74.5,24.69,26.23,23.05,94.84,2.41,12.14,48.78,0.8631911458295203
2023-07-05,2023,15.5,74.5,23.56,25.8,21.94,93.1,2.51,8.83,53.86,0.6733221245707912
2023-07-06,2023,15.5,74.5,23.08,25.25,21.65,92.24,2.63,8.81,41.3,0.6412480316519793
2023-07-07,2023,15.5,74.5,23.87,25.98,21.89,92.74,2.28,8.85,30.28,0.6998684633167431
2023-07-08,2023,15.5,74.5,24.42,26.95,22.68,91.33,2.28,7.36,16.45,0.6025567833442002
2023-07-09,2023,15.5,74.5,24.86,27.59,22.97,91.26,1.98,11.44,7.9,0.9843643175070745
2023-07-10,2023,15.5,74.5,24.71,27.76,22.83,91.51,1.56,14.65,6.87,1.297598062499161
2023-07-11,2023,15.5,74.5,24.59,27.62,22.59,91.05,1.59,13.05,2.9,1.164249124116094
2023-07-12,2023,15.5,74.5,24.73,27.44,22.93,90.76,1.79,15.93,6.51,1.3501668120789296
2023-07-13,2023,15.5,74.5,24.57,26.77,23.37,92.36,2.06,13.28,41.75,0.9736076926208199
2023-07-14,2023,15.5,74.5,24.25,27.18,22.32,92.19,2.15,13.17,30.64,1.1456656943463694
2023-07-15,2023,15.5,74.5,24.5,27.63,21.93,91.31,1.68,12.18,16.32,1.1542850813350896
2023-07-16,2023,15.5,74.5,24.32,26.35,22.78,94.41,1.61,12.59,4.97,0.9402345369867251
2023-07-17,2023,15.5,74.5,24.62,26.9,23.35,93.14,2.01,11.43,16.45,0.8572728509042484
2023-07-18,2023,15.5,74.5,24.37,25.99,23.21,94.13,2.66,4.97,40.81,0.3279218737006612
2023-07-19,2023,15.5,74.5,23.86,25.4,22.96,95.31,2.7,6.21,47.05,0.3792222215462241
2023-07-20,2023,15.5,74.5,24.05,25.59,23.22,94.67,2.48,5.84,41.2,0.35307785665351543
2023-07-21,2023,15.5,74.5,24.07,25.48,23.3,94.16,2.23,8.98,51.85,0.5209494015562155
2023-07-22,2023,15.5,74.5,23.72,25.38,22.72,94.57,2.6,7.83,41.79,0.4975628242941674
2023-07-23,2023,15.5,74.5,24.05,26.03,22.82,93.47,3.0,4.72,69.94,0.3321069592544318
2023-07-24,2023,15.5,74.5,23.71,25.27,22.65,94.69,2.58,8.99,52.26,0.5668277058472854
2023-07-25,2023,15.5,74.5,23.64,25.75,22.31,94.62,2.3,5.69,38.61,0.4103923281701236
2023-07-26,2023,15.5,74.5,23.75,25.8,22.59,95.28,2.51,8.19,50.9,0.572130954204925
