latitude,longitude,period_8day,T_mean,T_max,T_min,RH2M,WS2M,Rs,rainfall_8day_mm,ETo_8day_mm,period_start_date
15.5,75.25,31,23.92375,29.36,20.67,86.685,3.285,18.1075,14.42,14.85727530585334,2023-09-06
15.5,75.25,32,24.16125,29.11,20.72,87.015,3.16125,16.98,41.61,14.436646446349835,2023-09-14
15.5,75.25,33,23.77625,29.27,20.26,87.82,2.47375,15.778749999999999,58.730000000000004,13.266493993462783,2023-09-22
15.5,75.25,34,24.099999999999998,30.68,20.32,85.53125,2.525,15.46125,22.69,13.977933254544158,2023-09-30
15.5,75.25,35,25.62625,31.58,20.46,76.15875,1.36,18.18375,0.84,18.947200977155994,2023-10-08
15.5,75.25,36,25.1275,32.19,17.87,69.12,1.7137499999999999,18.37375,0.39999999999999997,19.84483650879167,2023-10-16
15.5,75.25,37,24.0075,31.88,15.47,68.1975,1.7774999999999999,18.39875,4.25,20.81320260187887,2023-10-24
15.5,75.25,38,24.462500000000002,30.74,20.4,79.26375,1.6837499999999999,13.4375,28.66,12.112632940637344,2023-11-01
15.5,75.25,39,23.3525,30.42,16.84,74.75625,1.9412500000000001,16.45875,12.469999999999999,16.5562853273353,2023-11-09
15.5,75.25,40,24.30625,31.28,16.79,71.95,1.92625,15.25375,0.66,16.702308551105475,2023-11-17
15.5,75.25,41,24.8325,32.63,18.47,70.53999999999999,2.085,15.82125,2.21,16.88544848176484,2023-11-25
15.5,75.25,42,24.7125,32.41,17.24,67.03625,1.86625,14.05375,0.09999999999999999,15.817063172266657,2023-12-03
15.5,75.25,43,23.419999999999998,31.94,15.0,60.603750000000005,2.1725,14.9875,0.0,17.212677650939494,2023-12-11
15.5,75.25,44,22.975,33.26,14.75,50.71625,2.50375,16.91625,0.0,20.48657001777057,2023-12-19
15.5,75.25,45,23.26875,33.24,15.02,52.32875,2.36875,18.14125,1.25,22.51125788156117,2023-12-27
15.5,75.25,46,23.26625,33.33,16.07,61.315000000000005,2.4125,14.00875,7.790000000000001,15.903692897885794,2024-01-04
15.5,75.25,47,23.8725,33.58,14.94,51.3525,1.7075,18.05125,0.0,22.871139431484583,2024-01-12
15.5,75.25,48,24.15875,35.02,13.88,49.53875,1.91875,19.595,0.0,25.641926204113002,2024-01-20
15.5,75.25,49,24.59125,35.24,14.65,47.1325,1.91125,20.54375,0.0,27.0735135917566,2024-01-28
15.5,75.25,50,26.93,36.65,17.9,34.82875,1.8587500000000001,21.3825,0.0,29.981470306721853,2024-02-05
15.5,75.25,51,26.2075,36.23,15.52,34.16875,2.0275,22.7925,0.0,32.29700924599539,2024-02-13
15.5,75.25,52,26.615,36.95,15.47,40.70875,2.19375,23.425,0.0,33.382801222935576,2024-02-21
15.5,75.25,53,27.767500000000002,37.75,17.81,39.63875,2.265,23.465,0.0,33.604104250857645,2024-02-29
15.5,75.25,54,29.0375,38.55,18.45,35.6375,1.9837500000000001,22.1425,0.0,32.4975074717432,2024-03-08
15.5,75.25,55,29.4925,38.77,19.34,35.91625,2.27375,22.6575,0.67,32.86595396496841,2024-03-16
15.5,75.25,56,31.45625,40.66,22.91,36.901250000000005,1.56625,22.77875,0.08,34.23554048134075,2024-03-24
15.5,75.25,57,31.78125,41.95,22.36,35.49375,1.87125,23.54375,0.0,36.549885553319776,2024-04-01
15.5,75.25,58,31.80375,41.04,22.85,39.90375,1.79875,22.82,8.11,33.7094107627179,2024-04-09
15.5,75.25,59,29.535,38.31,22.6,60.4725,1.71875,18.63875,45.33,23.280739872441472,2024-04-17
15.5,75.25,60,30.40875,40.8,21.55,55.87125,1.86625,25.01875,0.7899999999999999,36.75090243287732,2024-04-25
15.5,75.25,61,30.565,41.52,20.69,51.018750000000004,2.54375,25.81875,5.2700000000000005,40.21423993933373,2024-05-03
15.5,75.25,62,28.86375,39.43,23.17,65.1925,1.71125,20.10125,51.41,23.105312223346615,2024-05-11
15.5,75.25,63,28.40625,36.96,23.41,71.30875,2.51875,17.25375,21.47,19.672032681361806,2024-05-19
15.5,75.25,64,27.95,36.94,23.37,71.68125,3.33125,20.9025,6.1899999999999995,23.031144883202273,2024-05-27
15.5,75.25,65,25.36625,33.41,21.24,81.79875,3.38125,14.4975,109.25999999999999,12.717607090964165,2024-06-04
15.5,75.25,66,24.68125,30.18,21.29,82.52125,3.6275,18.427500000000002,59.19,15.82213208619667,2024-06-12
15.5,75.25,67,24.12,29.18,20.23,84.0575,4.805,16.565,57.07,13.158412552789114,2024-06-20
15.5,75.25,68,24.61875,28.85,20.58,85.51125,5.05625,15.6075,58.8,12.385836811086364,2024-06-28
15.5,75.25,69,23.7825,28.24,19.86,87.9125,4.4662500000000005,14.9875,102.85000000000001,11.450358073668514,2024-07-06
15.5,75.25,70,24.1575,27.75,21.47,90.01,5.83125,12.58125,163.85,8.159461101942048,2024-07-14
15.5,75.25,71,23.916249999999998,28.04,21.56,89.29875,6.14625,11.715,132.09,7.832740258876107,2024-07-22
15.5,75.25,72,23.8425,27.86,21.53,90.45,4.45625,14.1975,86.14,9.927655904168123,2024-07-30
15.5,75.25,73,24.47625,29.73,21.35,88.26875,2.55,17.45625,28.23,14.379401048728813,2024-08-07
15.5,75.25,74,25.38125,30.53,21.73,87.6325,2.1462499999999998,15.48875,47.42,12.906349548574909,2024-08-15
15.5,75.25,75,23.86125,28.35,21.77,90.24625,4.26,15.105,82.66,10.439529600802372,2024-08-23
15.5,75.25,76,23.767500000000002,28.52,21.27,89.6875,3.80875,14.22125,36.22,10.929998461908578,2024-08-31
15.5,75.25,77,23.565,28.01,19.94,88.78375,3.28625,18.2075,21.46,14.367177411456998,2024-09-08
15.5,75.25,78,23.7225,29.08,18.8,86.8675,2.13375,17.74125,58.370000000000005,15.48854385737285,2024-09-16
15.5,75.25,79,24.12125,30.56,20.69,88.135,2.32625,15.89125,97.0,13.247805049440055,2024-09-24
15.5,75.25,80,24.4025,30.48,19.64,86.81,1.815,17.68625,85.82,14.991922502071168,2024-10-02
15.5,75.25,81,24.21125,28.84,20.85,89.51,2.01125,13.94,99.12,11.247066276971859,2024-10-10
15.5,75.25,82,23.89,28.89,19.16,86.46,1.55625,15.4025,50.12,12.921234813727663,2024-10-18
15.5,75.25,83,23.44375,28.85,17.6,84.35875,1.4012499999999999,16.9225,17.42,15.836957735567148,2024-10-26
15.5,75.25,84,22.43375,28.09,16.04,83.36375,1.97375,17.9725,0.1,16.67069311959665,2024-11-03
15.5,75.25,85,22.17,28.49,14.71,83.40625,2.29875,15.35625,2.04,13.954118429790835,2024-11-11
15.5,75.25,86,19.535,26.48,13.24,80.70375,2.0025,17.0825,0.0,16.762712226064924,2024-11-19
15.5,75.25,87,21.6775,28.52,11.64,83.5625,2.53625,14.07625,7.08,12.84329618803594,2024-11-27
15.5,75.25,88,23.465,29.07,17.62,84.16875,1.4975,14.0325,8.7,12.2668659737017,2024-12-05
15.5,75.25,89,20.89375,29.15,11.55,76.42375,1.86875,16.40125,0.0,16.55806406141772,2024-12-13
15.5,75.25,90,22.58875,29.23,16.83,79.63625,1.71,13.45,0.08,13.249677182346806,2024-12-21
15.5,75.25,91,21.820000000000004,29.49,15.45,68.72,2.4133333333333336,18.62,0.0,7.404804047562735,2024-12-29
15.5,75.5,0,22.3925,31.27,15.37,62.97,2.35375,16.85125,0.0,18.831918496995094,2023-01-01
15.5,75.5,1,21.78375,33.38,10.8,42.51625,1.6612500000000001,20.35875,0.0,26.600505180620747,2023-01-09
15.5,75.5,2,22.705,33.12,12.27,48.93375,2.28625,19.9675,0.0,25.681420023944288,2023-01-17
15.5,75.5,3,24.3175,33.41,14.92,47.57625,2.71375,19.00125,0.01,24.01445156563124,2023-01-25
15.5,75.5,4,26.05125,35.81,17.27,39.27875,2.11125,19.92875,0.0,26.339879463165012,2023-02-02
15.5,75.5,5,25.30375,36.78,14.29,21.88375,2.44625,23.82375,0.0,34.25405266963775,2023-02-10
15.5,75.5,6,26.36375,37.03,15.94,27.3225,2.215,23.7,0.0,34.06391818861167,2023-02-18
15.5,75.5,7,26.50375,36.35,17.04,28.55,3.37875,23.055,0.0,32.29363693272195,2023-02-26
15.5,75.5,8,27.177500000000002,36.49,18.26,30.025000000000002,3.12875,23.27,0.0,32.07362258233233,2023-03-06
15.5,75.5,9,27.5425,36.97,16.29,38.03625,2.32125,22.10875,0.62,29.671126348238374,2023-03-14
15.5,75.5,10,29.06375,39.2,18.59,35.636250000000004,2.25375,25.59375,0.01,38.55616980290509,2023-03-22
15.5,75.5,11,29.16,39.73,18.55,38.33,2.44,26.18,2.41,39.8030830417135,2023-03-30
15.5,75.5,12,30.528750000000002,38.9,21.5,30.166249999999998,2.53125,23.4825,1.8199999999999998,32.241986977777714,2023-04-07
15.5,75.5,13,30.4875,40.94,21.68,36.49375,2.21625,23.66375,8.709999999999999,34.24838876491143,2023-04-15
15.5,75.5,14,29.87125,39.03,20.31,48.04,1.75375,23.58375,19.74,31.753326038373437,2023-04-23
15.5,75.5,15,28.86625,36.46,21.79,54.915,1.9325,22.75,9.48,27.67864875529189,2023-05-01
15.5,75.5,16,29.486250000000002,38.13,21.43,60.480000000000004,2.52875,23.04625,20.779999999999998,29.7033496882248,2023-05-09
15.5,75.5,17,31.735,40.46,22.15,45.38875,2.6225,24.60125,10.69,35.809126824074866,2023-05-17
15.5,75.5,18,29.995,39.15,23.06,54.315,3.27375,21.95375,14.92,28.398917693605828,2023-05-25
15.5,75.5,19,29.8275,38.88,22.55,57.152499999999996,3.87,24.7625,2.67,32.02044786241991,2023-06-02
15.5,75.5,20,28.73,37.01,22.92,63.53625,5.4037500000000005,22.785,3.16,27.68961514881188,2023-06-10
15.5,75.5,21,27.53375,36.56,21.56,65.34875,4.55125,18.67375,9.110000000000001,20.42766287890879,2023-06-18
15.5,75.5,22,25.81375,32.83,20.63,73.09,5.57125,16.985,21.25,16.737035332936667,2023-06-26
15.5,75.5,23,25.22875,31.89,20.38,76.81375,5.73625,14.03375,26.75,13.043160860109479,2023-07-04
15.5,75.5,24,25.415,31.56,21.92,77.58625,5.6,14.34625,43.53,13.272122338573812,2023-07-12
15.5,75.5,25,24.271250000000002,29.92,21.33,83.21000000000001,6.39,9.115,93.85,7.263089236894837,2023-07-20
15.5,75.5,26,25.095,31.14,21.37,79.45625,5.9025,15.3675,5.34,14.899250947701962,2023-07-28
15.5,75.5,27,25.5375,31.74,21.21,77.2725,4.17375,18.05125,14.930000000000001,18.436453812361776,2023-08-05
15.5,75.5,28,25.155,32.21,20.61,76.75,4.035,18.4375,10.33,18.841859554094498,2023-08-13
15.5,75.5,29,25.8725,33.02,20.52,74.2275,3.74,20.03,14.349999999999998,22.087341378094358,2023-08-21
15.5,75.5,30,24.725,32.94,20.5,80.0875,3.17875,16.60875,102.92,15.115280711217506,2023-08-29
15.5,75.5,31,24.6625,30.83,21.07,81.68875,4.0,18.1075,9.389999999999999,16.39515915576845,2023-09-06
15.5,75.5,32,25.1,30.88,20.95,81.05875,3.8075,16.98,14.45,16.497261493536424,2023-09-14
15.5,75.5,33,24.82625,31.3,20.61,81.45625,2.96,15.778749999999999,21.04,15.103127795342925,2023-09-22
15.5,75.5,34,25.31,33.09,19.53,77.14,3.0425,15.46125,9.620000000000001,16.157865380323557,2023-09-30
15.5,75.5,35,27.04875,34.27,20.57,66.065,1.64875,18.18375,0.36,21.405902781073735,2023-10-08
15.5,75.5,36,26.64,34.85,18.68,57.9,2.26,18.37375,0.04,21.82174225422822,2023-10-16
15.5,75.5,37,25.93125,34.5,17.22,54.37625,2.3875,18.39875,1.56,22.716677201135983,2023-10-24
15.5,75.5,38,25.90375,33.22,21.26,69.94624999999999,2.23375,13.4375,30.240000000000002,13.537220560706977,2023-11-01
15.5,75.5,39,24.09625,32.04,17.19,70.31,2.2375,16.45875,14.899999999999999,17.74498808569414,2023-11-09
15.5,75.5,40,25.0625,32.78,17.53,68.5,2.38,15.25375,0.29,17.499854576573387,2023-11-17
15.5,75.5,41,25.63,33.62,19.1,65.17,2.74375,15.82125,2.3600000000000003,17.698434658166516,2023-11-25
15.5,75.5,42,25.5175,33.55,18.31,62.17125,2.33,14.05375,0.86,16.2266908076748,2023-12-03
15.5,75.5,43,23.8325,32.57,15.37,58.165,2.67,14.9875,0.0,17.427957373618003,2023-12-11
15.5,75.5,44,23.45625,33.39,15.62,49.39375,2.775,16.91625,0.0,20.40004921738973,2023-12-19
15.5,75.5,45,23.55125,33.3,15.61,52.325,2.84875,18.14125,0.54,22.251081374529697,2023-12-27
15.5,75.5,46,23.875,33.26,16.9,55.78375,3.01375,14.00875,5.5200000000000005,16.074150848453726,2024-01-04
15.5,75.5,47,24.64625,33.54,15.98,48.47125,1.66375,18.05125,0.0,22.9308159973328,2024-01-12
15.5,75.5,48,25.00625,35.34,14.97,45.48375,2.01875,19.595,0.0,25.544826547710592,2024-01-20
15.5,75.5,49,25.00375,34.83,15.44,45.45125,2.2325,20.54375,0.0,26.906713365874378,2024-01-28
15.5,75.5,50,27.02125,36.44,18.41,36.910000000000004,2.415,21.3825,0.0,29.450196475789877,2024-02-05
15.5,75.5,51,26.33625,36.2,16.15,33.63375,2.3875,22.7925,0.0,31.89012525906219,2024-02-13
15.5,75.5,52,27.29,37.2,16.3,37.715,2.62125,23.425,0.0,33.44722075294882,2024-02-21
15.5,75.5,53,28.89875,38.07,19.27,34.59125,2.4050000000000002,23.465,0.0,33.322822820803424,2024-02-29
15.5,75.5,54,30.16875,38.99,19.09,30.915,2.22375,22.1425,0.0,32.241413260592466,2024-03-08
15.5,75.5,55,30.48,39.07,20.34,32.05375,2.38875,22.6575,0.91,32.40437283618355,2024-03-16
15.5,75.5,56,32.1375,40.84,23.03,28.33375,2.1574999999999998,22.77875,0.02,33.952752268302824,2024-03-24
15.5,75.5,57,32.801249999999996,41.8,21.79,29.57,1.90125,23.54375,0.0,36.405075056812976,2024-04-01
15.5,75.5,58,32.57375,41.19,24.13,36.595,2.26625,22.82,8.47,33.190640011667966,2024-04-09
15.5,75.5,59,30.51,39.55,22.85,54.6875,1.8,18.63875,38.68,23.380931822242157,2024-04-17
15.5,75.5,60,31.53625,41.63,21.86,48.25875,2.12375,25.01875,0.35,37.67408962571521,2024-04-25
15.5,75.5,61,32.28625,42.71,21.77,43.15125,2.76375,25.81875,5.68,40.79508189502862,2024-05-03
15.5,75.5,62,29.37,39.6,23.51,62.23125,1.9075,20.10125,41.910000000000004,22.403418719375694,2024-05-11
15.5,75.5,63,28.9375,37.55,23.71,68.43375,2.92875,17.25375,27.76,20.126721157375098,2024-05-19
15.5,75.5,64,28.583750000000002,38.1,23.6,68.1625,3.98375,20.9025,7.58,24.097561369089213,2024-05-27
15.5,75.5,65,26.0075,33.58,21.44,77.01625,4.1725,14.4975,60.949999999999996,13.303516457316327,2024-06-04
15.5,75.5,66,25.54375,32.32,21.24,76.27875,4.4925,18.427500000000002,50.650000000000006,18.219416019430774,2024-06-12
15.5,75.5,67,25.0825,31.68,20.47,77.085,5.73625,16.565,22.35,15.202310277838158,2024-06-20
15.5,75.5,68,25.34375,30.61,20.75,79.3275,5.97875,15.6075,23.5,14.20688700659885,2024-06-28
15.5,75.5,69,24.605,30.78,20.17,81.84375,5.30375,14.9875,35.08,13.138975994631595,2024-07-06
15.5,75.5,70,24.94375,30.06,21.47,83.37625,6.73125,12.58125,50.959999999999994,10.017483212936177,2024-07-14
15.5,75.5,71,24.91,30.68,21.76,81.53875,7.18375,11.715,49.05,9.82763912577098,2024-07-22
15.5,75.5,72,24.7625,30.11,21.54,84.0025,5.17375,14.1975,25.66,11.992554117804612,2024-07-30
15.5,75.5,73,25.39375,31.37,21.61,82.08875,3.03625,17.45625,19.27,15.941204615263004,2024-08-07
15.5,75.5,74,26.21875,31.72,21.87,82.16125,2.18,15.48875,55.48,13.981135478937674,2024-08-15
15.5,75.5,75,24.5675,29.36,21.85,84.85375,4.8425,15.105,34.26,12.191901826883779,2024-08-23
15.5,75.5,76,24.485,30.44,21.6,84.60625,4.47875,14.22125,25.9,12.216356775136722,2024-08-31
15.5,75.5,77,24.495,30.35,20.14,82.55375000000001,3.90625,18.2075,8.59,16.601891930851316,2024-09-08
15.5,75.5,78,24.7125,31.35,19.44,80.115,2.6887499999999998,17.74125,61.89,17.25132269401316,2024-09-16
15.5,75.5,79,24.795,31.78,21.01,84.06875,2.58,15.89125,56.72,14.163497365576617,2024-09-24
15.5,75.5,80,25.00625,32.07,20.23,82.5725,2.07125,17.68625,43.7,15.837329188332376,2024-10-02
15.5,75.5,81,24.4225,29.6,21.0,87.5675,2.38875,13.94,94.14,11.612213524647474,2024-10-10
15.5,75.5,82,24.30125,29.58,19.03,84.45625,1.685,15.4025,52.85,13.57014082492324,2024-10-18
15.5,75.5,83,23.8275,29.37,17.77,81.46124999999999,1.56875,16.9225,10.7,16.621963197206036,2024-10-26
15.5,75.5,84,22.9075,28.67,16.34,80.92999999999999,2.0625,17.9725,0.03,17.192018185632836,2024-11-03
15.5,75.5,85,22.68,29.17,14.82,80.08875,2.43,15.35625,2.06,14.637371690977684,2024-11-11
15.5,75.5,86,20.4625,28.28,13.74,76.355,2.1225,17.0825,0.0,17.58131775417897,2024-11-19
15.5,75.5,87,22.7175,30.35,12.95,78.075,2.94,14.07625,6.38,13.93694200773705,2024-11-27
15.5,75.5,88,24.365,30.71,18.9,78.79,1.7262499999999998,14.0325,8.280000000000001,13.221063572875112,2024-12-05
15.5,75.5,89,22.0175,31.37,12.8,71.79375,2.05625,16.40125,0.0,17.91262698306571,2024-12-13
15.5,75.5,90,23.93875,31.2,17.81,72.94875,1.99,13.45,0.44999999999999996,14.489510423890398,2024-12-21
15.5,75.5,91,22.810000000000002,31.31,16.67,63.906666666666666,2.733333333333333,18.62,0.0,7.885136666208458,2024-12-29
15.5,75.75,0,22.3925,31.27,15.37,62.97,2.35375,16.85125,0.0,18.831918496995094,2023-01-01
15.5,75.75,1,21.78375,33.38,10.8,42.51625,1.6612500000000001,20.35875,0.0,26.600505180620747,2023-01-09
15.5,75.75,2,22.705,33.12,12.27,48.93375,2.28625,19.9675,0.0,25.681420023944288,2023-01-17
15.5,75.75,3,24.3175,33.41,14.92,47.57625,2.71375,19.00125,0.01,24.01445156563124,2023-01-25
15.5,75.75,4,26.05125,35.81,17.27,39.27875,2.11125,19.92875,0.0,26.339879463165012,2023-02-02
15.5,75.75,5,25.30375,36.78,14.29,21.88375,2.44625,23.82375,0.0,34.25405266963775,2023-02-10
15.5,75.75,6,26.36375,37.03,15.94,27.3225,2.215,23.7,0.0,34.06391818861167,2023-02-18
15.5,75.75,7,26.50375,36.35,17.04,28.55,3.37875,23.055,0.0,32.29363693272195,2023-02-26
15.5,75.75,8,27.177500000000002,36.49,18.26,30.025000000000002,3.12875,23.27,0.0,32.07362258233233,2023-03-06
15.5,75.75,9,27.5425,36.97,16.29,38.03625,2.32125,22.10875,0.62,29.671126348238374,2023-03-14
15.5,75.75,10,29.06375,39.2,18.59,35.636250000000004,2.25375,25.59375,0.01,38.55616980290509,2023-03-22
15.5,75.75,11,29.16,39.73,18.55,38.33,2.44,26.18,2.41,39.8030830417135,2023-03-30
15.5,75.75,12,30.528750000000002,38.9,21.5,30.166249999999998,2.53125,23.4825,1.8199999999999998,32.241986977777714,2023-04-07
15.5,75.75,13,30.4875,40.94,21.68,36.49375,2.21625,23.66375,8.709999999999999,34.24838876491143,2023-04-15
15.5,75.75,14,29.87125,39.03,20.31,48.04,1.75375,23.58375,19.74,31.753326038373437,2023-04-23
15.5,75.75,15,28.86625,36.46,21.79,54.915,1.9325,22.75,9.48,27.67864875529189,2023-05-01
15.5,75.75,16,29.486250000000002,38.13,21.43,60.480000000000004,2.52875,23.04625,20.779999999999998,29.7033496882248,2023-05-09
15.5,75.75,17,31.735,40.46,22.15,45.38875,2.6225,24.60125,10.69,35.809126824074866,2023-05-17
15.5,75.75,18,29.995,39.15,23.06,54.315,3.27375,21.95375,14.92,28.398917693605828,2023-05-25
15.5,75.75,19,29.8275,38.88,22.55,57.152499999999996,3.87,24.7625,2.67,32.02044786241991,2023-06-02
15.5,75.75,20,28.73,37.01,22.92,63.53625,5.4037500000000005,22.785,3.16,27.68961514881188,2023-06-10
15.5,75.75,21,27.53375,36.56,21.56,65.34875,4.55125,18.67375,9.110000000000001,20.42766287890879,2023-06-18
15.5,75.75,22,25.81375,32.83,20.63,73.09,5.57125,16.985,21.25,16.737035332936667,2023-06-26
15.5,75.75,23,25.22875,31.89,20.38,76.81375,5.73625,14.03375,26.75,13.043160860109479,2023-07-04
15.5,75.75,24,25.415,31.56,21.92,77.58625,5.6,14.34625,43.53,13.272122338573812,2023-07-12
15.5,75.75,25,24.271250000000002,29.92,21.33,83.21000000000001,6.39,9.115,93.85,7.263089236894837,2023-07-20
15.5,75.75,26,25.095,31.14,21.37,79.45625,5.9025,15.3675,5.34,14.899250947701962,2023-07-28
15.5,75.75,27,25.5375,31.74,21.21,77.2725,4.17375,18.05125,14.930000000000001,18.436453812361776,2023-08-05
15.5,75.75,28,25.155,32.21,20.61,76.75,4.035,18.4375,10.33,18.841859554094498,2023-08-13
15.5,75.75,29,25.8725,33.02,20.52,74.2275,3.74,20.03,14.349999999999998,22.087341378094358,2023-08-21
15.5,75.75,30,24.725,32.94,20.5,80.0875,3.17875,16.60875,102.92,15.115280711217506,2023-08-29
15.5,75.75,31,24.6625,30.83,21.07,81.68875,4.0,18.1075,9.389999999999999,16.39515915576845,2023-09-06
15.5,75.75,32,25.1,30.88,20.95,81.05875,3.8075,16.98,14.45,16.497261493536424,2023-09-14
15.5,75.75,33,24.82625,31.3,20.61,81.45625,2.96,15.778749999999999,21.04,15.103127795342925,2023-09-22
15.5,75.75,34,25.31,33.09,19.53,77.14,3.0425,15.46125,9.620000000000001,16.157865380323557,2023-09-30
15.5,75.75,35,27.04875,34.27,20.57,66.065,1.64875,18.18375,0.36,21.405902781073735,2023-10-08
15.5,75.75,36,26.64,34.85,18.68,57.9,2.26,18.37375,0.04,21.82174225422822,2023-10-16
15.5,75.75,37,25.93125,34.5,17.22,54.37625,2.3875,18.39875,1.56,22.716677201135983,2023-10-24
15.5,75.75,38,25.90375,33.22,21.26,69.94624999999999,2.23375,13.4375,30.240000000000002,13.537220560706977,2023-11-01
15.5,75.75,39,24.09625,32.04,17.19,70.31,2.2375,16.45875,14.899999999999999,17.74498808569414,2023-11-09
15.5,75.75,40,25.0625,32.78,17.53,68.5,2.38,15.25375,0.29,17.499854576573387,2023-11-17
15.5,75.75,41,25.63,33.62,19.1,65.17,2.74375,15.82125,2.3600000000000003,17.698434658166516,2023-11-25
15.5,75.75,42,25.5175,33.55,18.31,62.17125,2.33,14.05375,0.86,16.2266908076748,2023-12-03
15.5,75.75,43,23.8325,32.57,15.37,58.165,2.67,14.9875,0.0,17.427957373618003,2023-12-11
15.5,75.75,44,23.45625,33.39,15.62,49.39375,2.775,16.91625,0.0,20.40004921738973,2023-12-19
15.5,75.75,45,23.55125,33.3,15.61,52.325,2.84875,18.14125,0.54,22.251081374529697,2023-12-27
15.5,75.75,46,23.875,33.26,16.9,55.78375,3.01375,14.00875,5.5200000000000005,16.074150848453726,2024-01-04
15.5,75.75,47,24.64625,33.54,15.98,48.47125,1.66375,18.05125,0.0,22.9308159973328,2024-01-12
15.5,75.75,48,25.00625,35.34,14.97,45.48375,2.01875,19.595,0.0,25.544826547710592,2024-01-20
15.5,75.75,49,25.00375,34.83,15.44,45.45125,2.2325,20.54375,0.0,26.906713365874378,2024-01-28
15.5,75.75,50,27.02125,36.44,18.41,36.910000000000004,2.415,21.3825,0.0,29.450196475789877,2024-02-05
15.5,75.75,51,26.33625,36.2,16.15,33.63375,2.3875,22.7925,0.0,31.89012525906219,2024-02-13
15.5,75.75,52,27.29,37.2,16.3,37.715,2.62125,23.425,0.0,33.44722075294882,2024-02-21
15.5,75.75,53,28.89875,38.07,19.27,34.59125,2.4050000000000002,23.465,0.0,33.322822820803424,2024-02-29
15.5,75.75,54,30.16875,38.99,19.09,30.915,2.22375,22.1425,0.0,32.241413260592466,2024-03-08
15.5,75.75,55,30.48,39.07,20.34,32.05375,2.38875,22.6575,0.91,32.40437283618355,2024-03-16
15.5,75.75,56,32.1375,40.84,23.03,28.33375,2.1574999999999998,22.77875,0.02,33.952752268302824,2024-03-24
15.5,75.75,57,32.801249999999996,41.8,21.79,29.57,1.90125,23.54375,0.0,36.405075056812976,2024-04-01
15.5,75.75,58,32.57375,41.19,24.13,36.595,2.26625,22.82,8.47,33.190640011667966,2024-04-09
15.5,75.75,59,30.51,39.55,22.85,54.6875,1.8,18.63875,38.68,23.380931822242157,2024-04-17
15.5,75.75,60,31.53625,41.63,21.86,48.25875,2.12375,25.01875,0.35,37.67408962571521,2024-04-25
15.5,75.75,61,32.28625,42.71,21.77,43.15125,2.76375,25.81875,5.68,40.79508189502862,2024-05-03
15.5,75.75,62,29.37,39.6,23.51,62.23125,1.9075,20.10125,41.910000000000004,22.403418719375694,2024-05-11
15.5,75.75,63,28.9375,37.55,23.71,68.43375,2.92875,17.25375,27.76,20.126721157375098,2024-05-19
15.5,75.75,64,28.583750000000002,38.1,23.6,68.1625,3.98375,20.9025,7.58,24.097561369089213,2024-05-27
15.5,75.75,65,26.0075,33.58,21.44,77.01625,4.1725,14.4975,60.949999999999996,13.303516457316327,2024-06-04
15.5,75.75,66,25.54375,32.32,21.24,76.27875,4.4925,18.427500000000002,50.650000000000006,18.219416019430774,2024-06-12
15.5,75.75,67,25.0825,31.68,20.47,77.085,5.73625,16.565,22.35,15.202310277838158,2024-06-20
